absolute_course_url,course_name,subject_name
https://www.class-central.com/course/coursera-a-pratica-da-gestao-de-clubes-e-federacoes-esportivas-8146,A prática da gestão de clubes e federações esportivas ,Business
https://www.class-central.com/course/coursera-accounting-analysis-i-the-role-of-accounting-as-an-information-system-8732,Accounting Analysis I: The Role of Accounting as an Information System,Business
https://www.class-central.com/course/coursera--smm----8734,"Основы SMM: тренды, аудитории, платформы",Business
https://www.class-central.com/course/coursera-smm--------8739,"SMM-кампания: цели, стратегия, алгоритмы и маркетинговый потенциал",Business
https://www.class-central.com/course/coursera-global-strategy-i-how-the-global-economy-works-8585,Global Strategy I: How The Global Economy Works,Business
https://www.class-central.com/course/coursera-global-strategy-ii-doing-business-in-the-global-economy-8688,Global Strategy II: Doing Business in The Global Economy,Business
https://www.class-central.com/course/coursera-accounting-for-decision-making-9188,Accounting for Decision Making,Business
https://www.class-central.com/course/coursera-innovation-from-creativity-to-entrepreneurship-capstone-9197,Innovation: From Creativity to Entrepreneurship Capstone,Business
https://www.class-central.com/course/coursera-marketing-in-an-analog-world-9198,Marketing in an Analog World,Business
https://www.class-central.com/course/coursera-six-sigma-advanced-analyze-phase-9074,Six Sigma Advanced Analyze Phase,Business
https://www.class-central.com/course/coursera-----psychotechnologies-of-personnel-management-9344,Психотехнологии работы с персоналом (Psychotechnologies of personnel management),Business
https://www.class-central.com/course/coursera-sales-marketing-alignment-9729,Sales & Marketing Alignment,Business
https://www.class-central.com/course/coursera-business-strategies-for-social-impact-9743,Business Strategies for Social Impact,Business
https://www.class-central.com/course/coursera-doing-business-in-china-capstone-9769,Doing Business in China Capstone,Business
https://www.class-central.com/course/coursera-creating-new-bigquery-datasets-and-visualizing-insights-9672,Creating New BigQuery Datasets and Visualizing Insights,Business
https://www.class-central.com/course/coursera-financial-regulation-in-emerging-markets-and-the-rise-of-fintech-companies-11685,Financial Regulation in Emerging Markets and the Rise of Fintech Companies,Business
https://www.class-central.com/course/coursera-influencer-marketing-strategy-12105,Influencer Marketing Strategy,Business
https://www.class-central.com/course/coursera-------microsof-power-bi-11985,Практики создания аналитических панелей в среде Microsof Power BI,Business
https://www.class-central.com/course/coursera-operations-management-strategy-and-quality-management-for-the-digital-age-12256,Operations Management: Strategy and Quality Management for the Digital Age,Business
https://www.class-central.com/course/coursera-branding-and-customer-experience-12694,Branding and Customer Experience,Business
https://www.class-central.com/course/coursera-sales-force-management-12420,Sales Force Management,Business
https://www.class-central.com/course/coursera-esports-management-capstone-project-13111,Esports Management Capstone Project,Business
https://www.class-central.com/course/coursera-managing-your-money-mba-insights-for-undergraduates-2011,Managing Your Money: MBA Insights for Undergraduates,Business
https://www.class-central.com/course/coursera-leading-organizations-4246,Leading Organizations,Business
https://www.class-central.com/course/coursera-leading-teams-4326,Leading Teams,Business
https://www.class-central.com/course/coursera-finanzas-para-profesionales-no-financieros-4645,Finanzas para profesionales no financieros,Business
https://www.class-central.com/course/coursera-aspectos-fundamentales-de-la-gerencia-4650,Aspectos fundamentales de la gerencia,Business
https://www.class-central.com/course/coursera-gestion-de-proyectos-las-bases-del-exito-4616,Gestión de proyectos: las bases del éxito,Business
https://www.class-central.com/course/coursera-----digital--5101,"Итоговый проект специализации ""Основы Digital Маркетинга""",Business
https://www.class-central.com/course/coursera-inferential-and-predictive-statistics-for-business-5243,Inferential and Predictive Statistics for Business,Business
https://www.class-central.com/course/coursera-international-marketing-cross-industry-growth-capstone-project-5572,International Marketing & Cross Industry Growth Capstone Project  ,Business
https://www.class-central.com/course/coursera-pricing-strategy-5529,Pricing Strategy,Business
https://www.class-central.com/course/coursera-como-financiar-mi-empresa-5531,¿Cómo financiar mi empresa?,Business
https://www.class-central.com/course/coursera----5407,Инвестиции в облигации,Business
https://www.class-central.com/course/coursera-understanding-financial-statements-company-performance-6080,Understanding Financial Statements: Company Performance,Business
https://www.class-central.com/course/coursera-finance-for-everyone-debt-6200,Finance for Everyone: Debt,Business
https://www.class-central.com/course/coursera-how-to-validate-your-startup-idea-6449,How to Validate your Startup Idea,Business
https://www.class-central.com/course/coursera-el-plan-de-marketing-6821,El plan de marketing,Business
https://www.class-central.com/course/coursera-managing-social-and-human-capital-6887,Managing Social and Human Capital,Business
https://www.class-central.com/course/coursera-forecasting-models-for-marketing-decisions-6912,Forecasting Models for Marketing Decisions,Business
https://www.class-central.com/course/coursera-building-the-business-model-for-corporate-entrepreneurs-7179,Building the Business Model for Corporate Entrepreneurs,Business
https://www.class-central.com/course/coursera-creating-a-portfolio-7034,Creating a Portfolio ,Business
https://www.class-central.com/course/coursera-trading-basics-7042,Trading Basics,Business
https://www.class-central.com/course/coursera-optimizing-diversity-on-teams-7123,Optimizing Diversity on Teams,Business
https://www.class-central.com/course/coursera-international-business-i-7249,International Business I,Business
https://www.class-central.com/course/coursera-operations-management-and-strategy-toolkit-for-managers-7749,Operations Management and Strategy Toolkit for Managers,Business
https://www.class-central.com/course/coursera-financial-accounting-toolkit-for-decision-making-7750,Financial Accounting Toolkit for Decision Making,Business
https://www.class-central.com/course/coursera-interpersonal-communication-for-engineering-leaders-7430,Interpersonal Communication for Engineering Leaders,Business
https://www.class-central.com/course/coursera-innovation-entrepreneurship-from-design-thinking-to-funding-8135,Innovation & Entrepreneurship - From Design Thinking to Funding,Business
https://www.class-central.com/course/coursera-------smm--8738,"Социальные медиа: маркетинговые инструменты, сервисы и SMM-активности",Business
https://www.class-central.com/course/coursera-six-sigma-tools-for-define-and-measure-8871,Six Sigma Tools for Define and Measure,Business
https://www.class-central.com/course/coursera-six-sigma-principles-8873,Six Sigma Principles ,Business
https://www.class-central.com/course/coursera-strategic-sales-management-final-project-9730,Strategic Sales Management Final Project,Business
https://www.class-central.com/course/coursera-selling-to-chinese-consumers-9766,Selling to Chinese Consumers,Business
https://www.class-central.com/course/coursera-entrepreneurship-9767,Entrepreneurship,Business
